resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
IC33900,ENFRIADORA AGUA 16500 frg/h COND. AIRE VENT. AXIAL,Material,General,u,13559.46,13559.46,13559.46,13559.46,1,EUR,13559.46,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC37400,EVAPOR. BOMBA CAL. EXP. DIREC. V.13000-14700FRG- kcal/h C/MUEBLE,Material,General,u,3639.89,3639.89,3639.89,3639.89,1,EUR,3639.89,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC37000,EVAPOR. BOMBA CAL. EXP. DIREC. H. 11500-13000FRG- kcal/h C/MUEBL,Material,General,u,3842.59,3842.59,3842.59,3842.59,1,EUR,3842.59,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC36800,EVAPOR. BOMBA CAL. EXP. DIREC. H. 7000-7800FRG- kcal/h S/MUEBLE,Material,General,u,2484.23,2484.23,2484.23,2484.23,1,EUR,2484.23,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC43100,MOTOCONDEN. BOMBA CAL. AXIAL 13000-14700 fgr-kcal/h ENF. AIRE,Material,General,u,5515.68,5515.68,5515.68,5515.68,1,EUR,5515.68,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC45100,MOTOCONDENS. BOMBA CAL. V. 11500-13000 frg-kcal/h ENF. AIRE,Material,General,u,5917.85,5917.85,5917.85,5917.85,1,EUR,5917.85,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC44800,MOTOCONDENS. BOMBA CAL. H. 7000-7800 frg-kcal/h ENF. AIRE,Material,General,u,4918.75,4918.75,4918.75,4918.75,1,EUR,4918.75,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC36700,EVAPOR. ACOND. AIRE. EXP. DIRECTA VERT. 21000 frg/h CON MUEBLE,Material,General,u,6680.62,6680.62,6680.62,6680.62,1,EUR,6680.62,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC36500,EVAPOR. ACOND. AIRE. EXP. DIRECTA VERT. 9000 frg/h CON MUEBLE,Material,General,u,2874.53,2874.53,2874.53,2874.53,1,EUR,2874.53,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC36300,EVAPOR. ACOND. AIRE. EXP. DIRECTA HOR. 11000 frg/h CON MUEBLE,Material,General,u,2954.36,2954.36,2954.36,2954.36,1,EUR,2954.36,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC36200,EVAPOR. ACOND. AIRE. EXP. DIRECTA HOR. 6500 frg/h CON MUEBLE,Material,General,u,2634.97,2634.97,2634.97,2634.97,1,EUR,2634.97,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC35900,EVAPOR. ACOND. AIRE. EXP. DIRECTA HOR. 6500 frg/h SIN MUEBLE,Material,General,u,20494.29,20494.29,20494.29,20494.29,1,EUR,20494.29,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
KA80210,PUERTA CUARTERONES AC. GALVANIZADO EPOXI,Material,General,m2,145.5,145.5,145.5,145.5,1,EUR,145.5,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA80200,PUERTA ENTRADA ABATIBLE SEG. AC. GALVANIZADO LACADO,Material,General,m2,315.25,315.25,315.25,315.25,1,EUR,315.25,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KW04400,CIERRA-PUERTA HIDRÁULICO PARA 1 HOJA,Material,General,u,89.43,89.43,89.43,89.43,1,EUR,53.66,0.6,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KW04300,BARRA ANTIPÁNICO PARA PUERTA 1 HOJA,Material,General,u,158.27,158.27,158.27,158.27,1,EUR,94.96,0.6,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA02600,PUERTA CORTAFUEGO ABATIBLE 1 HOJA TIPO EI2/120,Material,General,m2,292.95,292.95,292.95,292.95,1,EUR,292.95,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA02500,PUERTA CORTAFUEGO ABATIBLE 1 HOJA TIPO EI2/60,Material,General,m2,222.4,222.4,222.4,222.4,1,EUR,222.4,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA03000,PUERTA GARAJE CORREDERA CHAPA GALVANIZADA LACADA,Material,General,m2,282.84,282.84,282.84,282.84,1,EUR,282.84,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA02800,PUERTA GARAJE BASCULANTE CHAPA GALVANIZADA LACADA,Material,General,m2,269.72,269.72,269.72,269.72,1,EUR,269.72,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA03100,PUERTA GARAJE PLEGABLE CH. ACERO PLEGADA,Material,General,m2,118.52,118.52,118.52,118.52,1,EUR,118.52,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA02900,PUERTA GARAJE CORREDERA CH. ACERO PLEGADA,Material,General,m2,104.38,104.38,104.38,104.38,1,EUR,104.38,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA02700,PUERTA GARAJE BASCULANTE CH. ACERO PLEGADA,Material,General,m2,124.41,124.41,124.41,124.41,1,EUR,124.41,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA06500,"PUERTA CORREDERA AC. INOX. (T-IV) (18%Cr,8%Ni)",Material,General,m2,98.64,98.64,98.64,98.64,1,EUR,98.64,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA06400,"PUERTA CORREDERA AC. INOX. (T-III) (18%Cr,8%Ni)",Material,General,m2,151.82,151.82,151.82,151.82,1,EUR,151.82,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA02200,PUERTA CORREDERA AC. GALVANIZADO (T-IV),Material,General,m2,46.5,46.5,46.5,46.5,1,EUR,46.5,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA02100,PUERTA CORREDERA AC. GALVANIZADO (T-III),Material,General,m2,52.73,52.73,52.73,52.73,1,EUR,52.73,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA80230,PUERTA ABATIBLE TIPO MALLORQUINA LAMAS,Material,General,m2,163.69,163.69,163.69,163.69,1,EUR,163.69,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
IC32400,ENFRIAD. AGUA 142000 frg/h COND. AIRE V. AXIAL C. SEMIHERMETICO,Material,General,u,60503.55,60503.55,60503.55,60503.55,1,EUR,60503.55,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IC32300,ENFRIAD. AGUA 116000 frg/h COND. AIRE V. AXIAL C. SEMIHERMETICO,Material,General,u,54549.25,54549.25,54549.25,54549.25,1,EUR,54549.25,1.0,1,1,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
KA07200,"VENTANA CORREDERA AC. INOX. (T-III) (18%Cr,8%Ni)",Material,General,m2,110.25,110.25,110.25,110.25,1,EUR,110.25,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA07100,"VENTANA CORREDERA AC. INOX. (T-II) (18%Cr,8%Ni)",Material,General,m2,168.82,168.82,168.82,168.82,1,EUR,168.82,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA07000,"VENTANA CORREDERA AC. INOX. (T-I) (18%Cr,8%Ni)",Material,General,m2,282.97,282.97,282.97,282.97,1,EUR,282.97,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA04500,VENTANA CORREDERA AC. GALVANIZADO (T-IV),Material,General,m2,35.99,35.99,35.99,35.99,1,EUR,35.99,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA04400,VENTANA CORREDERA AC. GALVANIZADO (T-III),Material,General,m2,53.23,53.23,53.23,53.23,1,EUR,53.23,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA04300,VENTANA CORREDERA AC. GALVANIZADO (T-II),Material,General,m2,74.94,74.94,74.94,74.94,1,EUR,74.94,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA04200,VENTANA CORREDERA AC. GALVANIZADO (T-I),Material,General,m2,143.9,143.9,143.9,143.9,1,EUR,143.9,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KA06900,"VENTANA ABATIBLE AC. INOX. (T-IV) (18%Cr,8%Ni)",Material,General,m2,128.82,128.82,128.82,128.82,1,EUR,128.82,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA06800,"VENTANA ABATIBLE AC. INOX. (T-III) (18%Cr,8%Ni)",Material,General,m2,198.03,198.03,198.03,198.03,1,EUR,198.03,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA06700,"VENTANA ABATIBLE AC. INOX. (T-II) (18%Cr,8%Ni)",Material,General,m2,255.56,255.56,255.56,255.56,1,EUR,255.56,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA06600,"VENTANA ABATIBLE AC. INOX. (T-I) (18%Cr,8%Ni)",Material,General,m2,326.74,326.74,326.74,326.74,1,EUR,326.74,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA03700,VENTANA ABATIBLE AC. GALVANIZADO (T-IV),Material,General,m2,46.88,46.88,46.88,46.88,1,EUR,46.88,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA03600,VENTANA ABATIBLE AC. GALVANIZADO (T-III),Material,General,m2,53.3,53.3,53.3,53.3,1,EUR,53.3,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA03500,VENTANA ABATIBLE AC. GALVANIZADO (T-II),Material,General,m2,53.68,53.68,53.68,53.68,1,EUR,53.68,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA03400,VENTANA ABATIBLE AC. GALVANIZADO (T-I),Material,General,m2,80.76,80.76,80.76,80.76,1,EUR,80.76,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KA80220,PUERTA GARAJE SECCIONAL ACERO 40 mm ESPESOR,Material,General,m2,175.81,175.81,175.81,175.81,1,EUR,175.81,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KL00112,MAMPARA ALUM. LACADO DUCHA FIJA. CRIS. SEGUR.,Material,General,m2,249.66,249.66,249.66,249.66,1,EUR,249.66,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KL00600,MAMPARA FIJA ALUM. (T-IV),Material,General,m2,26.62,26.62,26.62,26.62,1,EUR,26.62,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KL00500,MAMPARA FIJA ALUM. (T-III),Material,General,m2,36.23,36.23,36.23,36.23,1,EUR,36.23,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KL00114,MAMPARA ALUM. LACADO DUCHA P. CORRED. PLACA ACRIL.,Material,General,m2,301.83,301.83,301.83,301.83,1,EUR,301.83,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KL00110,MAMPARA ALUM. LACADO DUCHA P. ABAT. CRIS. SEGUR.,Material,General,m2,278.27,278.27,278.27,278.27,1,EUR,278.27,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL80370,PUERTA CORREDERA ALUMINIO ARMARIO C/ESPEJO,Material,General,m2,171.43,171.43,171.43,171.43,1,EUR,171.43,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Corredera
KA05800,VENTANA FIJA AC. TIPO S 235 JR 40 mm,Material,General,m2,34.33,34.33,34.33,34.33,1,EUR,34.33,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios
KA07700,"VENTANA FIJA AC. INOX. (T-IV) (18%Cr,8%Ni)",Material,General,m2,52.21,52.21,52.21,52.21,1,EUR,52.21,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA07600,"VENTANA FIJA AC. INOX. (T-III) (18%Cr,8%Ni)",Material,General,m2,87.02,87.02,87.02,87.02,1,EUR,87.02,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA07500,"VENTANA FIJA AC. INOX. (T-II) (18%Cr,8%Ni)",Material,General,m2,127.01,127.01,127.01,127.01,1,EUR,127.01,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA07400,"VENTANA FIJA AC. INOX. (T-I) (18%Cr,8%Ni)",Material,General,m2,180.78,180.78,180.78,180.78,1,EUR,180.78,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA05300,VENTANA FIJA AC. GALVANIZADO (T-IV),Material,General,m2,24.86,24.86,24.86,24.86,1,EUR,24.86,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA05200,VENTANA FIJA AC. GALVANIZADO (T-III),Material,General,m2,27.03,27.03,27.03,27.03,1,EUR,27.03,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA05100,VENTANA FIJA AC. GALVANIZADO (T-II),Material,General,m2,35.04,35.04,35.04,35.04,1,EUR,35.04,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA05000,VENTANA FIJA AC. GALVANIZADO (T-I),Material,General,m2,51.33,51.33,51.33,51.33,1,EUR,51.33,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Fijas
KA07300,"VENTANA CORREDERA AC. INOX. (T-IV) (18%Cr,8%Ni)",Material,General,m2,65.77,65.77,65.77,65.77,1,EUR,65.77,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Correderas
KL80062,PUERTA ABATIBLE ALUMINIO ANODIZADO COLOR (T-IV),Material,General,m2,122.21,122.21,122.21,122.21,1,EUR,122.21,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL80060,PUERTA ABATIBLE ALUMINIO ANODIZADO COLOR,Material,General,m2,132.72,132.72,132.72,132.72,1,EUR,132.72,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL80052,PUERTA ABATIBLE ALUMINIO LACADO BLANCO (T-IV),Material,General,m2,96.78,96.78,96.78,96.78,1,EUR,96.78,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL80050,PUERTA ABATIBLE ALUMINIO LACADO BLANCO,Material,General,m2,105.07,105.07,105.07,105.07,1,EUR,105.07,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL01000,PUERTA ABATIBLE ALUM. LACADO (T-IV),Material,General,m2,100.16,100.16,100.16,100.16,1,EUR,100.16,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL00900,PUERTA ABATIBLE ALUM. LACADO (T-III),Material,General,m2,109.22,109.22,109.22,109.22,1,EUR,109.22,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL01700,PUERTA ABATIBLE ALUM. PARA ACRISTALAR CON BARROTES,Material,General,m2,118.7,118.7,118.7,118.7,1,EUR,118.7,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL01400,PUERTA ABATIBLE ALUM. (T-IV),Material,General,m2,85.86,85.86,85.86,85.86,1,EUR,85.86,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL01300,PUERTA ABATIBLE ALUM. (T-III),Material,General,m2,93.24,93.24,93.24,93.24,1,EUR,93.24,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
KL00108,MAMPARA ALUM. LACADO BAÑERA 3H. PLEG. PLACA ACRIL.,Material,General,m2,226.08,226.08,226.08,226.08,1,EUR,226.08,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Plegables
KL00106,MAMPARA ALUM. LACADO BÑÑERA 2H. PLEG. PLACA ACRIL.,Material,General,m2,249.51,249.51,249.51,249.51,1,EUR,249.51,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Plegables
KL00104,MAMPARA ALUM. LACADO BAÑERA 2H. PLEG. CRIS. SEGUR.,Material,General,m2,332.44,332.44,332.44,332.44,1,EUR,332.44,1.0,1,1,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Plegables
